Order_ID,Order_Date,Region,Category,Sales_Channel,Units_Sold,Unit_Price,Discount_%,Revenue,COGS_per_unit,Total_COGS,Marketing_Spend,Profit,Profit_Margin_%
224,16-04-2024,MEA,Sports,Retail,8,442.77,0,3542.16,229.3022902,1834.418322,376.0742255,1331.667453,37.59
225,21-08-2023,Europe,Clothing,Marketplace,2,485.69,15,825.673,242.027725,484.0554501,159.0412304,182.5763195,22.11
226,22-11-2024,North America,Clothing,Retail,8,361.1,30,2022.16,166.8997936,1335.198349,143.6619735,543.299678,26.87
227,23-04-2023,Asia,Beauty,Marketplace,1,344.53,20,275.624,156.4403614,156.4403614,49.29087249,69.89276608,25.36
228,11-05-2024,MEA,Electronics,Marketplace,2,283.91,20,454.256,173.2824667,346.5649335,43.76659135,63.92447519,14.07
229,17-03-2024,Europe,Beauty,Marketplace,8,71.71,10,516.312,48.23234745,385.8587796,59.1071584,71.34606203,13.82
230,17-07-2024,South America,Beauty,Retail,7,102.73,5,683.1545,59.69571289,417.8699902,44.81118316,220.4733266,32.27
231,25-09-2023,Europe,Home,Retail,5,151.84,5,721.24,68.24315782,341.2157891,103.5923661,276.4318448,38.33
232,24-05-2024,MEA,Sports,Retail,2,446.18,30,624.652,294.0783623,588.1567246,39.63364424,-3.138368818,-0.5
233,17-03-2025,MEA,Clothing,Marketplace,9,94.76,10,767.556,59.02114843,531.1903359,137.2788866,99.08677754,12.91
234,21-01-2024,Europe,Electronics,Marketplace,5,462.21,15,1964.3925,255.3757313,1276.878656,232.4701517,455.0436919,23.16
235,22-01-2024,South America,Sports,Online,8,266.17,0,2129.36,141.6074309,1132.859447,447.8371765,548.6633762,25.77
236,23-04-2023,Europe,Sports,Marketplace,4,360.63,10,1298.268,170.6721709,682.6886834,116.4199549,499.1593617,38.45
237,04-09-2024,MEA,Electronics,Marketplace,9,64.02,20,460.944,29.35443654,264.1899289,32.22437434,164.5296968,35.69
238,16-09-2024,MEA,Sports,Retail,7,141.83,5,943.1695,75.95119577,531.6583704,100.5374847,310.973645,32.97
239,22-03-2023,Asia,Home,Online,2,479.67,5,911.373,199.8556805,399.711361,138.2540739,373.4075651,40.97
240,29-11-2024,Asia,Sports,Online,3,140.41,5,400.1685,80.68674201,242.060226,49.69665712,108.4116168,27.09
241,23-04-2023,North America,Home,Online,2,155.3,15,264.01,99.48977249,198.979545,47.33906689,17.69138814,6.7
242,02-01-2023,MEA,Clothing,Retail,5,106.82,20,427.28,82.96300387,414.8150194,21.96951534,-9.504534718,-2.22
243,03-10-2024,Asia,Clothing,Online,2,73.25,15,124.525,47.6367646,95.2735292,21.41334309,7.83812771,6.29
244,08-08-2023,Europe,Beauty,Online,5,124.3,0,621.5,80.74906105,403.7453052,60.97915418,156.7755406,25.23
245,19-07-2024,South America,Home,Retail,9,324.74,10,2630.394,178.5309856,1606.77887,145.9199149,877.6952149,33.37
246,05-01-2025,Europe,Clothing,Online,2,233.13,10,419.634,105.6840915,211.3681829,93.88449343,114.3813237,27.26
247,13-08-2023,South America,Sports,Marketplace,9,281.34,5,2405.457,162.8325757,1465.493182,286.1756898,653.7881284,27.18
248,20-01-2024,Asia,Electronics,Marketplace,7,69.96,5,465.234,44.73735811,313.1615068,76.53682273,75.53567049,16.24
249,07-02-2024,North America,Electronics,Marketplace,7,403.04,0,2821.28,277.9418003,1945.592602,178.7775712,696.9098266,24.7
250,29-09-2024,Europe,Home,Marketplace,5,394.21,15,1675.3925,287.9446669,1439.723334,98.21105884,137.4581069,8.2
251,10-05-2023,Europe,Beauty,Marketplace,8,20.58,30,115.248,10.33880005,82.71040043,14.31700918,18.22059039,15.81
252,22-02-2023,Europe,Sports,Marketplace,7,197.92,30,969.808,98.26491092,687.8543764,94.39400468,187.5596189,19.34
253,14-11-2024,South America,Home,Marketplace,6,43.7,30,183.54,27.36144161,164.1686496,9.31210267,10.05924769,5.48
254,30-12-2024,Asia,Electronics,Marketplace,2,398.13,20,637.008,249.3910499,498.7820999,49.36442327,88.86147684,13.95
255,02-11-2024,Europe,Home,Marketplace,6,371.26,0,2227.56,180.8701196,1085.220718,184.4783381,957.8609443,43
256,10-12-2024,Europe,Sports,Retail,2,451.97,10,813.546,286.9964864,573.9929728,60.70742288,178.8456043,21.98
257,20-02-2024,North America,Clothing,Retail,1,125.84,10,113.256,67.74615779,67.74615779,16.45658032,29.05326189,25.65
258,04-09-2023,North America,Sports,Marketplace,9,233.58,15,1786.887,153.1644715,1378.480244,202.0797293,206.3270272,11.55
259,14-03-2024,Asia,Clothing,Retail,5,100.4,0,502,51.8483557,259.2417785,61.0090072,181.7492143,36.21
260,22-07-2023,Asia,Clothing,Retail,4,191.91,20,614.112,122.2306871,488.9227485,25.92015135,99.26910014,16.16
261,03-07-2023,MEA,Clothing,Marketplace,8,265.9,0,2127.2,188.077456,1504.619648,366.0674053,256.5129468,12.06
262,03-05-2023,North America,Home,Marketplace,5,36.13,0,180.65,28.61725463,143.0862731,15.54481357,22.0189133,12.19
263,05-02-2024,MEA,Electronics,Retail,7,360.29,15,2143.7255,275.415484,1927.908388,165.2484788,50.56863303,2.36
264,05-02-2025,South America,Home,Marketplace,3,276.21,20,662.904,166.116975,498.3509249,37.64530047,126.9077747,19.14
265,21-10-2023,MEA,Electronics,Marketplace,8,416.19,30,2330.664,247.774402,1982.195216,259.7616761,88.70710799,3.81
266,07-10-2023,Europe,Sports,Marketplace,8,143.17,10,1030.824,82.33420394,658.6736315,183.3696899,188.7806786,18.31
267,01-09-2024,MEA,Beauty,Marketplace,3,452.63,5,1289.9955,186.0763013,558.2289038,137.7845983,593.9819979,46.05
268,17-07-2023,Asia,Sports,Retail,9,499.36,30,3145.968,232.8924151,2096.031736,468.8518928,581.0843709,18.47
269,25-05-2024,South America,Home,Online,8,460.46,20,2946.944,195.085683,1560.685464,636.9541517,749.304384,25.43
270,21-01-2025,Europe,Home,Retail,1,391.17,10,352.053,265.4252874,265.4252874,16.6997443,69.92796829,19.86
271,24-05-2023,MEA,Electronics,Online,8,408.06,30,2285.136,230.6738125,1845.3905,262.6739835,177.0715161,7.75
272,31-08-2024,South America,Home,Online,4,291.13,15,989.842,123.8781298,495.5125194,221.6009919,272.7284887,27.55
273,20-07-2023,South America,Clothing,Online,6,103.18,20,495.264,69.7734146,418.6404876,32.3732333,44.25027907,8.93
274,04-05-2023,Europe,Home,Retail,9,341.75,20,2460.6,224.7943824,2023.149442,324.5457438,112.9048141,4.59
275,06-07-2023,MEA,Electronics,Retail,5,359.25,10,1616.625,247.1586588,1235.793294,240.5074958,140.3242103,8.68
276,22-11-2023,South America,Electronics,Retail,7,492.84,10,3104.892,315.3848986,2207.69429,411.2707895,485.9269201,15.65
277,08-04-2024,South America,Clothing,Retail,1,275.24,0,275.24,127.8808594,127.8808594,35.57689431,111.7822463,40.61
278,15-12-2023,North America,Electronics,Retail,9,142.97,0,1286.73,60.69890272,546.2901245,181.6897413,558.7501342,43.42
279,09-02-2025,South America,Beauty,Online,6,345,20,1656,250.7654539,1504.592723,297.8185524,-146.4112757,-8.84
280,21-10-2024,North America,Sports,Retail,4,489.89,5,1861.582,238.2450682,952.9802728,168.9786699,739.6230573,39.73
281,02-02-2025,MEA,Home,Online,6,96.83,15,493.833,59.74524254,358.4714553,35.20831719,100.1532276,20.28
282,07-02-2024,MEA,Beauty,Retail,5,169.74,10,763.83,100.8402944,504.2014722,102.7779808,156.850547,20.53
283,12-12-2023,MEA,Home,Retail,3,275.52,0,826.56,211.7153584,635.1460751,122.8519737,68.56195112,8.29
284,25-05-2024,Asia,Beauty,Marketplace,7,93.41,15,555.7895,58.00535922,406.0375146,70.43963255,79.31235288,14.27
285,27-05-2023,MEA,Home,Online,3,20.89,30,43.869,13.20262109,39.60786328,6.837066361,-2.575929644,-5.87
286,28-05-2023,South America,Clothing,Retail,2,175.12,30,245.168,92.4286886,184.8573772,21.6714876,38.6391352,15.76
287,11-12-2024,Europe,Electronics,Retail,4,434.03,20,1388.896,340.0529046,1360.211618,198.3703397,-169.6859579,-12.22
288,30-03-2025,North America,Electronics,Retail,7,31.3,10,197.19,20.18692017,141.3084412,8.237887621,47.64367117,24.16
289,03-05-2024,Asia,Clothing,Marketplace,5,220.18,30,770.63,88.51063234,442.5531617,110.7258773,217.350961,28.2
290,01-10-2024,MEA,Beauty,Online,9,383.48,10,3106.188,238.6905706,2148.215135,693.7185016,264.2543631,8.51
291,04-07-2024,MEA,Sports,Retail,7,477.06,0,3339.42,260.2582489,1821.807742,174.9411238,1342.671134,40.21
292,04-12-2023,Europe,Beauty,Retail,9,492.88,30,3105.144,203.4829853,1831.346868,481.607041,792.1900913,25.51
293,02-10-2024,Europe,Electronics,Retail,9,216.76,5,1853.298,124.1210926,1117.089833,289.3394407,446.8687259,24.11
294,17-02-2025,Asia,Sports,Marketplace,2,475.69,30,665.966,337.4671371,674.9342743,126.1794757,-135.14775,-20.29
295,17-04-2024,North America,Home,Retail,1,27.36,10,24.624,16.45747183,16.45747183,2.351728208,5.814799964,23.61
296,31-05-2023,MEA,Sports,Online,4,375.5,5,1426.9,246.2467547,984.987019,183.9767815,257.9361995,18.08
297,19-02-2024,Asia,Beauty,Online,4,324.95,15,1104.83,213.1335957,852.5343829,206.6812028,45.61441435,4.13
298,25-10-2023,South America,Clothing,Online,2,132.27,30,185.178,88.41028926,176.8205785,21.73327509,-13.3758536,-7.22
299,02-09-2024,South America,Home,Online,3,258.59,10,698.193,143.5274,430.5821999,50.48071367,217.1300864,31.1
300,20-09-2023,Asia,Beauty,Retail,3,73.48,30,154.308,40.26718223,120.8015467,22.86391814,10.64253517,6.9
301,02-02-2025,MEA,Home,Marketplace,5,437.08,30,1529.78,175.6335228,878.1676139,222.1675155,429.4448706,28.07
302,24-05-2023,Asia,Sports,Marketplace,1,185.37,10,166.833,85.583287,85.583287,13.52568096,67.72403203,40.59
303,12-12-2023,MEA,Electronics,Marketplace,9,316.76,5,2708.298,247.1754572,2224.579115,142.8932805,340.8256047,12.58
304,15-09-2024,Europe,Beauty,Retail,8,87.8,0,702.4,64.70567506,517.6454005,89.07971382,95.67488571,13.62
305,25-07-2024,Asia,Clothing,Marketplace,8,111.02,30,621.712,56.62501549,453.0001239,110.6149918,58.09688426,9.34
306,02-01-2023,MEA,Sports,Online,3,496.06,20,1190.544,278.0301113,834.0903338,158.3620717,198.0915945,16.64
307,31-10-2023,Asia,Beauty,Retail,2,379.01,15,644.317,294.0998323,588.1996646,32.0275711,24.08976428,3.74
308,11-09-2023,Asia,Clothing,Marketplace,1,481.37,10,433.233,240.7705836,240.7705836,63.8122687,128.6501477,29.7
309,13-10-2024,MEA,Beauty,Online,6,154.97,30,650.874,94.9986537,569.9919222,73.83985199,7.042225808,1.08
310,28-03-2024,MEA,Sports,Online,1,90.64,0,90.64,37.05652465,37.05652465,7.786919607,45.79655574,50.53
311,06-02-2023,North America,Beauty,Retail,5,256.5,10,1154.25,166.1847942,830.923971,116.8650269,206.4610021,17.89
312,09-06-2023,Asia,Home,Retail,9,252.39,30,1590.057,194.8525102,1753.672592,155.5413585,-319.1569501,-20.07
313,09-01-2023,South America,Sports,Marketplace,9,95.72,15,732.258,72.16305472,649.4674925,93.37428993,-10.5837824,-1.45
314,21-08-2023,Asia,Beauty,Marketplace,4,369.28,20,1181.696,221.8588775,887.4355101,205.1304297,89.13006028,7.54
315,09-04-2023,Asia,Electronics,Marketplace,7,187.27,10,1179.801,123.5713809,864.999666,144.7402075,170.0611265,14.41
316,20-10-2024,MEA,Beauty,Retail,7,101.32,30,496.468,63.62078121,445.3454684,73.50946967,-22.38693811,-4.51
317,26-03-2025,Asia,Home,Marketplace,4,172.67,5,656.146,73.6937771,294.7751084,115.6599006,245.710991,37.45
318,27-07-2023,Asia,Clothing,Marketplace,5,286.19,0,1430.95,132.6460299,663.2301494,211.3046551,556.4151954,38.88
319,11-05-2023,South America,Clothing,Online,9,365.97,20,2634.984,287.4792891,2587.313602,185.0637123,-137.393314,-5.21
320,08-02-2024,MEA,Clothing,Online,7,246.13,10,1550.619,123.6526301,865.568411,334.4529968,350.5975922,22.61
321,01-06-2023,Asia,Electronics,Online,7,267.54,30,1310.946,148.1582173,1037.107521,292.3448453,-18.50636652,-1.41
322,23-02-2023,Europe,Home,Marketplace,7,78.08,20,437.248,47.12734863,329.8914404,46.46069142,60.8958682,13.93
323,30-04-2023,North America,Sports,Retail,9,458.2,5,3917.61,362.7353367,3264.61803,404.0552874,248.9366825,6.35
324,03-11-2024,South America,Clothing,Online,5,465.07,10,2092.815,314.386112,1571.93056,231.4312695,289.4531706,13.83
325,19-09-2024,Asia,Home,Retail,6,344.88,20,1655.424,224.806372,1348.838232,69.1403727,237.4453955,14.34
326,09-08-2024,Europe,Beauty,Marketplace,3,18.64,10,50.328,11.36592619,34.09777858,6.135871952,10.09434946,20.06
327,16-09-2024,Asia,Electronics,Marketplace,1,273.17,10,245.853,185.8292919,185.8292919,17.06314375,42.96056431,17.47
328,24-02-2024,Asia,Home,Online,2,318.32,20,509.312,211.8758153,423.7516306,47.36522547,38.19514391,7.5
329,26-02-2024,MEA,Home,Retail,8,497.38,10,3581.136,378.5740012,3028.59201,349.8243352,202.7196553,5.66
330,14-04-2023,MEA,Sports,Online,1,498.07,5,473.1665,307.1767642,307.1767642,102.2356195,63.75411629,13.47
331,11-09-2023,MEA,Home,Marketplace,7,430.23,20,2409.288,244.6292234,1712.404564,425.7089041,271.1745321,11.26
332,15-08-2023,Europe,Sports,Retail,5,41.28,30,144.48,29.83985941,149.199297,22.51117026,-27.2304673,-18.85
333,22-04-2023,Asia,Electronics,Online,6,477.11,20,2290.128,343.4778507,2060.867104,336.3797519,-107.1188563,-4.68
334,24-05-2024,North America,Electronics,Marketplace,8,310.2,5,2357.52,145.1533052,1161.226442,313.0818067,883.2117514,37.46
335,17-04-2024,South America,Beauty,Online,4,402.43,5,1529.234,199.0888815,796.3555259,318.0514975,414.8269765,27.13
336,09-04-2023,MEA,Sports,Retail,6,209.52,5,1194.264,164.1495554,984.8973324,148.0419319,61.32473569,5.13
337,02-06-2023,MEA,Sports,Retail,3,166.64,30,349.944,96.25856539,288.7756962,21.67505993,39.4932439,11.29
338,04-12-2023,Asia,Clothing,Retail,7,236.99,30,1161.251,144.0577554,1008.404288,101.9357395,50.9109728,4.38
339,06-12-2024,Asia,Clothing,Retail,2,81.97,10,147.546,42.95753016,85.91506033,22.35308843,39.27785124,26.62
340,12-06-2023,Europe,Beauty,Retail,8,184.96,10,1331.712,109.5755586,876.6044685,76.62039243,378.4871391,28.42
341,20-12-2024,Europe,Electronics,Online,7,430.23,15,2559.8685,300.0177252,2100.124077,250.0585717,209.6858516,8.19
342,11-11-2024,MEA,Clothing,Online,8,28.6,10,205.92,16.95802791,135.6642233,27.20590485,43.04987183,20.91
343,10-06-2023,Asia,Home,Online,2,83.93,5,159.467,44.13995128,88.27990255,36.5462235,34.64087395,21.72
344,02-08-2024,North America,Electronics,Online,3,71.31,15,181.8405,31.26233265,93.78699795,14.6358446,73.41765745,40.37
345,11-03-2025,South America,Home,Marketplace,4,207.51,5,788.538,160.0534193,640.213677,119.0229942,29.30132881,3.72
346,02-02-2024,Asia,Sports,Marketplace,9,498.52,0,4486.68,373.2235431,3359.011888,313.2527228,814.415389,18.15
347,04-10-2023,Asia,Electronics,Online,5,94.95,30,332.325,68.03604055,340.1802027,51.3143652,-59.16956794,-17.8
348,26-03-2025,Europe,Beauty,Marketplace,6,81.29,20,390.192,55.08441146,330.5064688,50.91401855,8.771512684,2.25
349,18-05-2024,South America,Sports,Marketplace,1,458.38,0,458.38,277.8717683,277.8717683,25.84984321,154.6583885,33.74
350,27-01-2024,MEA,Sports,Retail,4,442.2,30,1238.16,335.6115435,1342.446174,191.2884581,-295.5746322,-23.87
351,15-05-2023,Asia,Home,Online,4,25.8,30,72.24,18.49035961,73.96143845,14.82307539,-16.54451383,-22.9
352,14-07-2023,MEA,Sports,Marketplace,8,378.34,5,2875.384,274.8278168,2198.622534,274.3925188,402.3689471,13.99
353,05-02-2024,Asia,Clothing,Marketplace,8,331.18,10,2384.496,173.4787703,1387.830162,165.9457652,830.7200727,34.84
354,01-10-2024,MEA,Electronics,Online,6,386.19,20,1853.712,219.8901402,1319.340841,226.5473494,307.8238092,16.61
355,02-02-2023,South America,Clothing,Retail,8,252.31,10,1816.632,172.2573117,1378.058494,267.6138469,170.9596595,9.41
356,18-11-2024,Europe,Home,Online,9,495.78,10,4015.818,271.8981075,2447.082967,336.8590518,1231.875981,30.68
357,04-04-2024,South America,Home,Retail,5,31.49,20,125.96,18.81810473,94.09052366,10.3183978,21.55107853,17.11
358,14-04-2024,North America,Electronics,Marketplace,1,124.84,20,99.872,82.22027156,82.22027156,12.39867573,5.25305272,5.26
359,10-01-2024,Europe,Sports,Retail,1,204.31,0,204.31,117.4993676,117.4993676,8.978631372,77.83200102,38.1
360,22-01-2023,South America,Beauty,Retail,2,230.39,5,437.741,165.239358,330.4787161,31.58916145,75.67312248,17.29
361,19-01-2025,North America,Home,Online,2,461.47,10,830.646,206.0516783,412.1033566,138.895724,279.6469194,33.67
362,31-10-2024,Asia,Electronics,Marketplace,5,284.4,5,1350.9,195.4461086,977.2305428,133.1915629,240.4778943,17.8
363,07-02-2023,Asia,Beauty,Online,7,32.1,5,213.465,14.70449718,102.9314802,46.25670836,64.27681139,30.11
364,18-08-2023,MEA,Sports,Online,7,209.85,15,1248.6075,162.6622606,1138.635824,285.453869,-175.4821934,-14.05
365,31-12-2023,Europe,Home,Marketplace,4,214.08,0,856.32,112.5236747,450.0946987,99.53129798,306.6940033,35.82
366,16-07-2024,Asia,Electronics,Online,4,483.09,10,1739.124,346.9421677,1387.768671,270.8923639,80.46296522,4.63
367,13-03-2024,Europe,Electronics,Online,3,303.61,30,637.581,184.7669635,554.3008905,110.649306,-27.36919644,-4.29
368,14-02-2025,Asia,Electronics,Retail,2,321.47,20,514.352,140.3007037,280.6014074,61.59066667,172.1599259,33.47
369,10-10-2023,MEA,Home,Online,3,359.49,20,862.776,227.5696593,682.7089779,61.59049852,118.4765235,13.73
370,27-01-2023,South America,Beauty,Marketplace,8,387.32,5,2943.632,296.2498724,2369.998979,170.8834733,402.7495473,13.68
371,14-08-2023,MEA,Electronics,Online,1,321.18,0,321.18,148.6722184,148.6722184,69.31250086,103.1952807,32.13
372,04-10-2023,North America,Sports,Retail,4,126.23,0,504.92,66.71543049,266.8617219,33.51893526,204.5393428,40.51
373,08-03-2025,Asia,Electronics,Online,7,438.28,10,2761.164,252.3017849,1766.112494,455.9758356,539.0756699,19.52
374,31-08-2024,North America,Beauty,Online,5,368.74,10,1659.33,188.0652266,940.3261332,286.1364028,432.8674641,26.09
375,11-10-2023,North America,Home,Online,2,373.52,5,709.688,290.4162038,580.8324075,63.59057834,65.26501414,9.2
376,25-04-2024,Europe,Electronics,Retail,1,498.31,5,473.3945,274.5688628,274.5688628,62.20005852,136.6255787,28.86
377,28-03-2024,Asia,Electronics,Marketplace,6,403.24,5,2298.468,267.4387778,1604.632667,413.475644,280.3596893,12.2
378,26-03-2025,North America,Sports,Marketplace,5,416.28,15,1769.19,203.7968283,1018.984141,164.192601,586.0132577,33.12
379,20-10-2024,South America,Sports,Retail,3,476.19,0,1428.57,232.3247081,696.9741244,207.6295377,523.9663379,36.68
380,30-05-2024,North America,Electronics,Retail,9,84.06,5,718.713,39.53675806,355.8308225,35.737616,327.1445615,45.52
381,30-06-2024,South America,Electronics,Online,3,253.89,0,761.67,145.7137942,437.1413827,155.4442846,169.0843327,22.2
382,11-07-2023,Europe,Sports,Marketplace,2,294.48,30,412.272,180.5584334,361.1168667,60.19858628,-9.04345301,-2.19
383,18-02-2023,North America,Beauty,Retail,5,171.35,20,685.4,69.27667928,346.3833964,75.37569621,263.6409074,38.47
384,26-05-2024,MEA,Clothing,Marketplace,9,421.31,20,3033.432,308.8915877,2780.024289,256.3854049,-2.977694296,-0.1
385,17-01-2023,Europe,Clothing,Online,8,383.59,0,3068.72,232.1109063,1856.88725,383.9936119,827.8391381,26.98
386,21-06-2023,South America,Electronics,Retail,6,363.23,30,1525.566,168.1333442,1008.800065,227.6701702,289.0957646,18.95
387,08-08-2023,Europe,Sports,Marketplace,3,498.6,20,1196.64,212.8609782,638.5829347,143.430662,414.6264032,34.65
388,07-06-2023,North America,Home,Marketplace,6,137.1,20,658.08,58.30584945,349.8350967,91.57644689,216.6684564,32.92
389,21-04-2024,Asia,Home,Online,5,370.37,20,1481.48,186.3173673,931.5868365,338.4489592,211.4442044,14.27
390,15-02-2023,Asia,Clothing,Retail,1,280.19,10,252.171,168.0346668,168.0346668,24.20302278,59.93331045,23.77
391,08-01-2024,South America,Beauty,Marketplace,5,163.36,30,571.76,121.5554922,607.7774612,61.88752296,-97.90498416,-17.12
392,01-06-2024,South America,Clothing,Online,7,88.69,10,558.747,67.50960148,472.5672104,123.35814,-37.17835038,-6.65
393,09-04-2023,Asia,Electronics,Marketplace,9,448.98,0,4040.82,329.0714358,2961.642922,754.1511396,325.0259381,8.04
394,14-01-2025,South America,Beauty,Online,1,301.77,0,301.77,160.3682391,160.3682391,37.36965375,104.0321071,34.47
